electricity_always_on,electricity_refrigeration,electricity_space_heating,electricity_cooking,electricity_laundry,electricity_lighting,electricity_entertainment,electricity_electric_vehicle,electricity_other,electricity_total,property_type,property_size,property_age,property_ownership,occupants,occupant_type,stove_heating,grill_heating,oven_heating,fridge,freezer,combi_fridge_freezer,microwave,kettle,toaster,dishwasher,washing_machine,tumble_dryer,iron,tv,dvd_or_blueray,digital_tv_box,games_console,computer,tablet,electric_shower,ev_charger,month
17.227015427547045,0.0,0.0,8.126087302077906,28.515175866971624,10.246381546993527,33.75250576214908,0.0,2.132480859067989,100.0,PT.05,3,PA.02,OWN.02,1,OT.02,electric,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4th
16.21883103205328,6.632117201856519,0.0,10.971694618563738,13.536175250768098,10.06362718536865,37.09777232217436,0.0,5.479637121668833,100.0,PT.05,3,PA.02,OWN.02,1,OT.02,electric,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5th
26.16075588166783,15.547985092010249,0.0,6.847848241323083,10.204693687398091,3.9107995574190544,34.47297926857675,0.0,2.8547926857675288,100.0,PT.05,3,PA.02,OWN.02,1,OT.02,electric,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,6th
30.638476725175057,15.671329857790663,0.0,7.873260943332201,3.37592929635685,4.31162661566462,34.87375451152173,0.0,3.255622050158867,100.0,PT.05,3,PA.02,OWN.02,1,OT.02,electric,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,7th
38.173967395463954,48.11127127076053,0.0,0.0,0.0,0.0,0.0,0.0,13.714761333775549,100.0,PT.05,3,PA.02,OWN.02,1,OT.02,electric,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,8th
24.33957178851596,13.469305248714672,5.536611959375855,5.330183478370951,11.230036058624872,13.957709726027955,25.13629180125695,0.0,1.0000857566389931,100.0,PT.04,2,PA.03,OWN.02,1,OT.03,electric,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2th
30.831649720133804,23.70048981184012,0.0,2.992415460537211,9.200072128565488,9.148367723202949,23.12695731534535,0.0,1.0000478403750686,100.0,PT.04,2,PA.03,OWN.02,1,OT.03,electric,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3th
11.054455775511563,5.266280077317869,8.286713027764817,13.534848585838386,4.357795107645137,12.00004443555733,35.13638013138113,0.0,10.363779096032644,100.0,PT.04,2,PA.03,OWN.02,1,OT.03,electric,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5th
38.12129463456897,37.75456402005074,0.0,0.0,0.0,0.0,0.0,0.0,24.12414134538028,100.0,PT.04,2,PA.03,OWN.02,1,OT.03,electric,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6th
46.32613294733326,37.86438035853468,0.0,0.0,0.0,0.0,0.0,0.0,15.809625876851129,100.0,PT.04,2,PA.03,OWN.02,1,OT.03,electric,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7th
41.63858144713664,42.75118822082627,0.0,0.0,0.0,0.0,0.0,0.0,15.610230332037093,100.0,PT.04,2,PA.03,OWN.02,1,OT.03,electric,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8th
11.099365750528541,20.52325581395349,0.0,0.0,0.0,0.0,0.0,0.0,68.37737843551798,100.0,PT.04,2,PA.03,OWN.02,1,OT.03,electric,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9th
12.96262102368028,0.0,0.0,23.09699779100062,7.970282432896206,22.340330914873768,21.759562260429906,0.0,11.8703505880192,100.0,PT.02,3,PA.03,OWN.01,2,OT.03,electric,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2th
14.862917559130477,0.0,0.0,21.797885430433396,8.65975481930456,20.150025064940984,22.20922389828191,0.0,12.320056510048762,100.0,PT.02,3,PA.03,OWN.01,2,OT.03,electric,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3th
15.326653618204434,0.0,0.0,22.41407221775079,8.913029560254628,16.185702787736883,23.52491402648716,0.0,13.63571925074998,100.0,PT.02,3,PA.03,OWN.01,2,OT.03,electric,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,4th
16.052850746122417,16.274041994493487,0.0,19.042729348134934,5.941397791516838,10.873889144727173,20.853117253407277,0.0,10.96192473128815,100.0,PT.02,3,PA.03,OWN.01,2,OT.03,electric,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5th
16.289887394338855,15.90955704457432,0.0,18.9861507979968,6.836637162855067,8.876830713169188,21.496032417686354,0.0,11.604854687920032,100.0,PT.02,3,PA.03,OWN.01,2,OT.03,electric,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6th
15.791198750827867,16.578892664981122,0.0,18.42055139540842,7.354404250279178,8.835910798280938,21.455111502148828,0.0,11.563882295498823,100.0,PT.02,3,PA.03,OWN.01,2,OT.03,electric,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7th
20.40420314526589,11.057930042153048,0.0,19.131657344357976,4.351846222438391,11.66236016536965,21.641587629701686,0.0,11.750364785992218,100.0,PT.02,3,PA.03,OWN.01,2,OT.03,electric,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,8th
14.977488072038172,68.00685437806601,0.0,0.0,0.0,0.0,0.0,0.0,17.015657549895842,100.0,PT.02,3,PA.03,OWN.01,2,OT.03,electric,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,9th
40.858362318882975,10.486196637578729,0.0,3.8381743345512627,1.3643929709188882,16.89457255943622,25.55832165622797,0.0,1.0000087761125918,100.0,PT.05,4,PA.03,OWN.01,4,OT.05,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,2th
38.99846139825126,10.971731543480244,0.0,4.778001747680035,1.136528121029523,15.373526400154397,27.74174006744115,0.0,1.000010721963406,100.0,PT.05,4,PA.03,OWN.01,4,OT.05,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,3th
43.229965097664305,13.318352292975973,0.0,4.73984466480747,1.151267967349063,8.391833871670277,28.168815300459894,0.0,1.0000056567804998,100.0,PT.05,4,PA.03,OWN.01,4,OT.05,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,4th
19.815192604499885,6.211354933804718,0.0,12.506622198249387,4.332292829334201,12.919441492344413,36.400861953868905,0.0,7.814233987898465,100.0,PT.05,4,PA.03,OWN.01,4,OT.05,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,5th
43.75558756661972,13.303727520407055,0.0,6.16320867588267,0.9898316235711083,3.3368616246587774,30.52263810077119,0.0,1.9280653025708778,100.0,PT.05,4,PA.03,OWN.01,4,OT.05,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,6th
47.448496163011065,9.198758841961087,0.0,5.899980299078748,1.4081937069628685,3.4225659980861964,30.608430118017903,0.0,2.0137625007036046,100.0,PT.05,4,PA.03,OWN.01,4,OT.05,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,7th
37.76770538243626,23.524225532303756,0.0,3.702202321118523,1.3638673124371745,4.5802796308142195,28.06162843827104,0.0,1.0000182765238053,100.0,PT.05,4,PA.03,OWN.01,4,OT.05,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,8th
20.038675692270026,0.0,0.0,21.17082911732583,7.048463205491871,17.89448919203763,23.343132960603203,0.0,10.50440983227144,100.0,PT.02,2,PA.01,OWN.02,2,OT.03,electric,electric,electric,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2th
25.391809113360132,0.0,0.0,21.33347053411457,4.35499491550046,17.55496101883686,18.999745775023,0.0,12.364958113408553,100.0,PT.02,2,PA.01,OWN.02,2,OT.03,electric,electric,electric,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3th
16.023912200241863,11.425011978917107,0.0,6.28845232390992,11.573231113240697,22.09761106167431,31.591804139001074,0.0,0.9999771830150365,100.0,PT.04,4,PA.03,OWN.01,2,OT.03,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,2th
17.67773350328306,12.088853683740718,0.0,4.226279749578811,17.24729695497807,17.17274960695775,30.58688947772627,0.0,0.9999959791074424,100.0,PT.04,4,PA.03,OWN.01,2,OT.03,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,3th
15.288676976307519,11.759151036941708,0.0,6.508491740332074,18.755585560876813,12.03793328973185,33.29213696491487,0.0,2.3579400409291336,100.0,PT.04,4,PA.03,OWN.01,2,OT.03,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,4th
31.999295474098517,13.578652865184903,0.0,3.3023296774761715,14.27626899340862,5.334615931769377,30.50881673519988,0.0,1.000020322862543,100.0,PT.04,4,PA.03,OWN.01,2,OT.03,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,5th
34.71572587488544,18.628469275765706,0.0,4.345632078567146,6.413337406514828,2.880870755688311,31.975153592885512,0.0,1.040924159623457,100.0,PT.04,4,PA.03,OWN.01,2,OT.03,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,6th
15.162655769786157,21.800226730978952,0.0,8.651683455966344,1.9418689357006462,6.60545792329941,41.07266167513675,0.0,4.765445509131741,100.0,PT.04,4,PA.03,OWN.01,2,OT.03,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,7th
7.130202239679091,20.51813471502591,0.0,0.0,0.0,0.0,0.0,0.0,72.35166304529501,100.0,PT.04,4,PA.03,OWN.01,2,OT.03,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,8th
35.286648908143555,0.0,0.0,17.988737486095662,2.6272612844681227,16.6272466483227,16.8327015397225,0.0,10.637257771793221,100.0,PT.02,2,PA.02,OWN.01,1,OT.06,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2th
31.31450466818975,0.0,0.0,18.065984277464967,4.100991203295616,16.100991203295617,18.306463508967603,0.0,12.110993182104375,100.0,PT.02,2,PA.02,OWN.01,1,OT.06,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3th
27.700012983385204,0.0,0.0,19.142034299743088,5.735626802428287,13.73563467114659,19.941102643495913,0.0,13.745627943392439,100.0,PT.02,2,PA.02,OWN.01,1,OT.06,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,4th
29.487214840318465,24.26607944092748,0.0,13.0152571016628,4.515794822906531,6.1674460013630155,14.372914606715018,0.0,8.175450760097538,100.0,PT.02,2,PA.02,OWN.01,1,OT.06,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,5th
34.61241046442967,27.435136453492852,0.0,11.58881671844112,2.2592487997740753,3.2996328720700365,13.505070473158584,0.0,7.299632872070037,100.0,PT.02,2,PA.02,OWN.01,1,OT.06,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,6th
30.315192904516596,22.99683349874758,0.0,13.498353734423493,5.213660065850624,4.441057390865983,15.085857869779606,0.0,8.449083920160058,100.0,PT.02,2,PA.02,OWN.01,1,OT.06,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,7th
24.587781919262113,16.34152504896077,0.0,16.612100649217926,4.523900658880016,9.093956364528248,17.738774327091377,0.0,11.101961032059547,100.0,PT.02,2,PA.02,OWN.01,1,OT.06,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,8th
33.67893120129492,32.784811678796316,0.0,10.804051526986678,2.072912770771127,4.671518525558097,11.31631708348917,0.0,4.671518525558097,100.0,PT.02,2,PA.02,OWN.01,1,OT.06,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,9th
17.65739076364494,9.340990390559949,0.0,12.802818864377889,1.9736338978447552,19.47031937361746,30.916488283916248,0.0,7.838322689928493,100.0,PT.05,2,PA.02,OWN.02,1,OT.02,other,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3th
24.857221265112585,12.251299720998308,0.0,10.994801116006768,3.659038587611105,12.221188882621089,29.547498894665424,0.0,6.469180222896433,100.0,PT.05,2,PA.02,OWN.02,1,OT.02,other,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4th
25.460588335721017,12.210601325722429,0.0,10.04257009033618,8.53628664108255,8.767879809084093,29.034137723706383,0.0,5.9479360743473455,100.0,PT.05,2,PA.02,OWN.02,1,OT.02,other,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,5th
0.5684093015563465,0.7097449962271432,0.0,18.653210718358824,12.191461284287344,8.399998621787473,41.27746519151986,0.0,18.19943424375756,100.0,PT.05,2,PA.02,OWN.02,1,OT.02,other,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7th
15.93716114123189,19.753444138298814,0.0,5.544573815660829,11.902586436761178,17.762954404052973,28.099280063994307,0.0,1.0,100.0,PT.04,3,PA.03,OWN.02,2,OT.04,other,electric,electric,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2th
19.268846187288062,20.34362229371359,0.0,6.193809233979654,6.418398400139118,16.07955829927832,29.77584557864533,0.0,1.919572211112077,100.0,PT.04,3,PA.03,OWN.02,2,OT.04,other,electric,electric,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3th
16.306910853255044,17.44722494058437,0.0,6.841884523975955,15.172111157711607,10.418550103297763,30.83492551687715,0.0,2.978548239278003,100.0,PT.04,3,PA.03,OWN.02,2,OT.04,other,electric,electric,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4th
11.111416904069443,11.303099500896304,0.0,10.647793455865399,13.407070759664089,11.27550375257548,35.05188149448457,0.0,7.2034572786575515,100.0,PT.04,3,PA.03,OWN.02,2,OT.04,other,electric,electric,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,5th
17.52028805523662,14.047379150362021,0.0,9.67914020823082,10.255328787559263,7.357827401176277,34.494145949027974,0.0,6.645812342323342,100.0,PT.04,3,PA.03,OWN.02,2,OT.04,other,electric,electric,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,6th
17.807723526903022,12.508357753105784,0.0,9.266787733707542,11.786014005255412,6.837811438083839,35.6675884270915,0.0,6.12578590394431,100.0,PT.04,3,PA.03,OWN.02,2,OT.04,other,electric,electric,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,7th
26.075314358084494,23.576650739738646,0.0,6.224413431252416,2.236239380905779,6.832487643609629,32.3023594332097,0.0,2.752535013199339,100.0,PT.04,3,PA.03,OWN.02,2,OT.04,other,electric,electric,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,8th
12.340214758785661,8.838539958320494,0.0,7.887432204541012,19.82337564233816,16.44717006762152,33.20743339727725,0.0,1.455568918618944,100.0,PT.05,3,PA.03,OWN.01,4,OT.04,other,electric,electric,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2th
12.935674848251502,11.195781282637228,0.0,8.236973946333874,15.080823416811892,14.928092879121838,34.687197009611516,0.0,2.935300737932604,100.0,PT.05,3,PA.03,OWN.01,4,OT.04,other,electric,electric,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3th
14.41940662774206,8.214627684465913,0.0,9.148998207356318,17.571651751967227,10.294598311027277,36.051576302546415,0.0,4.299393092922297,100.0,PT.05,3,PA.03,OWN.01,4,OT.04,other,electric,electric,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4th
10.071962174940898,5.303735224586288,0.0,11.791607565011821,15.89404255319149,10.390472813238771,39.14609929078014,0.0,7.402056737588652,100.0,PT.05,3,PA.03,OWN.01,4,OT.04,other,electric,electric,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5th
22.03705002501485,11.161390170802301,0.0,6.57689376405624,20.580811977201428,2.628990101602353,34.38339575355468,0.0,2.6314214510480523,100.0,PT.05,3,PA.03,OWN.01,4,OT.04,other,electric,electric,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,6th
21.0035510653196,11.440082024607383,0.0,8.020156046814044,14.545413624087228,4.411323397019106,36.16569970991298,0.0,4.41372411723517,100.0,PT.05,3,PA.03,OWN.01,4,OT.04,other,electric,electric,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,7th
21.376199732717772,20.58716032883813,0.0,8.17893735066618,2.4088810594095493,7.229882962782974,35.985451342485725,0.0,4.233487223099663,100.0,PT.05,3,PA.03,OWN.01,4,OT.04,other,electric,electric,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,8th
30.92127887360498,0.0,0.0,7.959220088242927,6.020795484038411,16.519027381261353,37.05464897482481,0.0,1.5253536205554115,100.0,PT.04,3,PA.04,OWN.02,4,OT.04,other,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,2th
35.02535227875715,0.0,0.0,7.904530982842993,6.3850893225635295,9.050100229939273,38.58218855020341,0.0,3.052886032663169,100.0,PT.04,3,PA.04,OWN.02,4,OT.04,other,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,4th
19.14406931275079,12.370187679437047,0.0,9.697864219933379,4.36327003518457,8.29670048815396,40.82747633773779,0.0,5.300304137807651,100.0,PT.04,3,PA.04,OWN.02,4,OT.04,other,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,5th
30.55717729926491,20.213262580660416,0.0,5.600314368780582,3.1399059257333315,1.6524452218309031,37.182026614980984,0.0,1.6548679887489073,100.0,PT.04,3,PA.04,OWN.02,4,OT.04,other,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,6th
39.73262950758226,28.58021895644297,0.0,2.881963423966516,2.1534881541753212,0.8567725008199153,24.79486498727179,0.0,0.9999843825646951,100.0,PT.04,3,PA.04,OWN.02,4,OT.04,other,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,7th
46.82386334615132,29.581822294541286,0.0,2.983647945595307,2.0833728574868475,1.2851795369471788,16.24209212897765,0.0,1.000021890300408,100.0,PT.04,3,PA.04,OWN.02,4,OT.04,other,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,8th
21.44305887344469,7.214648723932152,0.0,9.054409282505835,5.653391010800689,21.272747396674017,31.609127551443933,0.0,3.7527555133325343,100.0,PT.05,3,PA.03,OWN.02,2,OT.02,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2th
24.230618330194602,8.614903745553464,0.0,7.385261909744019,8.41973564902002,17.27100334798075,30.96733975029644,0.0,3.1110064867127014,100.0,PT.05,3,PA.03,OWN.02,2,OT.02,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,3th
20.729523532450855,7.729217557921982,0.0,10.322176130977164,6.537973445423674,13.898918054001996,34.31519389254776,0.0,6.466897067158901,100.0,PT.05,3,PA.03,OWN.02,2,OT.02,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,4th
8.244753457266908,2.7615881257466177,0.0,14.660585331415962,7.3338225295734745,14.847042130577137,41.88122616689821,0.0,10.27103442399751,100.0,PT.05,3,PA.03,OWN.02,2,OT.02,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,5th
33.039282764144886,11.13517843286135,0.0,7.571444067117788,4.702041735850945,4.681974818313043,35.24414054351726,0.0,3.6259793573580086,100.0,PT.05,3,PA.03,OWN.02,2,OT.02,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,6th
38.52465592310748,13.169440831236805,0.0,5.9353750769158875,2.709503298620577,3.3849610941917794,33.947089658610295,0.0,2.328974117317174,100.0,PT.05,3,PA.03,OWN.02,2,OT.02,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,7th
20.725380250478462,7.020380754121478,0.0,10.6967061746634,5.093644025114999,11.335258368868146,38.36940536547695,0.0,6.759225061276568,100.0,PT.05,3,PA.03,OWN.02,2,OT.02,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,8th
20.421566196273382,7.911142380955129,0.0,11.25662481761928,3.171838686051408,19.884083713473398,31.062565959827232,0.0,6.292120576005908,100.0,PT.06,3,PA.02,OWN.01,2,OT.03,other,electric,electric,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,2th
19.86290561199329,8.324561324857212,0.0,11.099624312958962,3.752745922585157,17.924620502290885,31.903137300612393,0.0,7.132584350258678,100.0,PT.06,3,PA.02,OWN.01,2,OT.03,other,electric,electric,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,3th
23.877526070638286,8.949411347604435,0.0,11.042764404562515,3.743413572624913,12.666723718473785,32.2451923664682,0.0,7.474724011883076,100.0,PT.06,3,PA.02,OWN.01,2,OT.03,other,electric,electric,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,4th
