electricity_space_heating,electricity_water_heating,electricity_electric_vehicle,electricity_pool_or_sauna,month,property_type,property_size,property_age,property_ownership,occupants,occupant_type,space_heating,water_heating,stove_heating,grill_heating,oven_heating,photo_voltaic,fridge,freezer,combi_fridge_freezer,oven,grill,hob,microwave,kettle,toaster,dishwasher,washing_machine,tumble_dryer,iron,tv,dvd_or_blueray,digital_tv_box,games_console,computer,tablet,electric_shower,ev_charger,swimming_pool,sauna
0.0,17.937262357414447,0.0,0.0,9th,PT.01,2,PA.02,OWN.01,2,OT.02,other,other,electric,other,electric,SOL.02,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,18.51549335998858,0.0,0.0,10th,PT.01,2,PA.02,OWN.01,2,OT.02,other,other,electric,other,electric,SOL.02,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,16.653395839713536,0.0,0.0,11th,PT.01,2,PA.02,OWN.01,2,OT.02,other,other,electric,other,electric,SOL.02,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,21.577852674346133,0.0,0.0,12th,PT.01,2,PA.02,OWN.01,2,OT.02,other,other,electric,other,electric,SOL.02,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,7th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,9th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,4th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,6th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,7th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,12th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,12th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
13.459742112630556,0.0,0.0,0.0,3th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
8.509459908008916,0.0,0.0,0.0,4th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,6th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,7th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,8th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,9th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,10th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,11th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,12th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1th,PT.04,3,PA.02,OWN.01,4,OT.02,other,other,electric,other,electric,SOL.02,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2th,PT.04,3,PA.02,OWN.01,4,OT.02,other,other,electric,other,electric,SOL.02,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3th,PT.04,3,PA.02,OWN.01,4,OT.02,other,other,electric,other,electric,SOL.02,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,4th,PT.04,3,PA.02,OWN.01,4,OT.02,other,other,electric,other,electric,SOL.02,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5th,PT.04,3,PA.02,OWN.01,4,OT.02,other,other,electric,other,electric,SOL.02,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,6th,PT.04,3,PA.02,OWN.01,4,OT.02,other,other,electric,other,electric,SOL.02,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,7th,PT.04,3,PA.02,OWN.01,4,OT.02,other,other,electric,other,electric,SOL.02,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,8th,PT.04,3,PA.02,OWN.01,4,OT.02,other,other,electric,other,electric,SOL.02,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,9th,PT.04,3,PA.02,OWN.01,4,OT.02,other,other,electric,other,electric,SOL.02,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,4th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,6th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,7th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,8th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,9th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,10th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,11th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,12th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,13.253100446245243,12th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,4th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,6th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,7th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,8th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,9th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,10th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,11th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,12th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,12th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,12th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
32.50695309434026,4.265710580647363,0.0,0.0,1th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
31.358107018015595,0.0,0.0,0.0,2th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
21.29135447915037,0.0,0.0,0.0,3th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
14.481231763406472,0.0,0.0,0.0,4th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,6th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,7th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,8th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,9th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,10th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,11th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
26.59968966668631,5.128189264038655,0.0,7.092098285310236,12th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,12th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,22.68486749201776,0.0,0.0,8th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,3.6020211068499286,0.0,0.0,9th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,10th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,11th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,12th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,13.511760636457973,0.0,0.0,1th,PT.01,2,PA.01,OWN.01,3,OT.02,other,electric,electric,other,electric,SOL.02,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,8.661029793868009,0.0,0.0,2th,PT.01,2,PA.01,OWN.01,3,OT.02,other,electric,electric,other,electric,SOL.02,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,8.13890697485147,0.0,0.0,3th,PT.01,2,PA.01,OWN.01,3,OT.02,other,electric,electric,other,electric,SOL.02,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,11.353021315244234,0.0,0.0,4th,PT.01,2,PA.01,OWN.01,3,OT.02,other,electric,electric,other,electric,SOL.02,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,13.680860523975651,0.0,0.0,5th,PT.01,2,PA.01,OWN.01,3,OT.02,other,electric,electric,other,electric,SOL.02,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,15.191219475143368,0.0,0.0,6th,PT.01,2,PA.01,OWN.01,3,OT.02,other,electric,electric,other,electric,SOL.02,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,15.01783367749202,0.0,0.0,7th,PT.01,2,PA.01,OWN.01,3,OT.02,other,electric,electric,other,electric,SOL.02,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,15.908367801463571,0.0,0.0,8th,PT.01,2,PA.01,OWN.01,3,OT.02,other,electric,electric,other,electric,SOL.02,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
