electricity_always_on,electricity_refrigeration,electricity_cooking,electricity_laundry,electricity_lighting,electricity_entertainment,electricity_other,electricity_total,property_type,property_size,property_age,property_ownership,occupants,occupant_type,stove_heating,grill_heating,oven_heating,fridge,freezer,combi_fridge_freezer,microwave,kettle,toaster,dishwasher,washing_machine,tumble_dryer,iron,tv,dvd_or_blueray,digital_tv_box,games_console,computer,tablet,electric_shower,ev_charger,month
18.3209884313255,7.556535455371508,21.09459879396273,8.889312841976077,9.600033042116898,20.587795658108497,13.950971792259491,100.0,PT.06,1,PA.02,OWN.02,2,OT.02,electric,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,5th
20.81641596874989,8.134655665634888,20.67617696891898,8.953280122571094,6.399991718169303,20.82811405461177,14.19133099371616,100.0,PT.06,1,PA.02,OWN.02,2,OT.02,electric,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,6th
18.73931664604549,7.238412486913487,19.998286856381466,9.463786047396974,6.400019034929096,22.398496240601506,15.761682687731989,100.0,PT.06,1,PA.02,OWN.02,2,OT.02,electric,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,7th
22.849434645499354,0.0,19.65850909483327,4.551133706639169,20.733941653976665,21.94306886173695,10.263912037314595,100.0,PT.01,4,PA.01,OWN.01,2,OT.04,other,electric,electric,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,2th
32.106463901521046,0.0,15.138760533997017,5.2620422305386025,15.156450633946074,25.02173137278225,7.314398826353368,100.0,PT.01,4,PA.01,OWN.01,2,OT.04,other,electric,electric,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,3th
30.05130522088353,0.0,17.936144578313254,5.513152610441767,13.306726907630525,22.435843373493977,10.756726907630522,100.0,PT.01,4,PA.01,OWN.01,2,OT.04,other,electric,electric,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,4th
11.22984714026855,5.812386749059146,0.0,0.0,0.0,0.0,82.9577661106723,100.0,PT.01,4,PA.01,OWN.01,2,OT.04,other,electric,electric,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,5th
22.75868154969682,8.88145870429783,8.555807440992131,0.6530282469035087,1.0471984499894105,11.650612238494544,2.2266106069044502,100.0,PT.01,4,PA.01,OWN.01,2,OT.04,other,electric,electric,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,6th
30.23154040234889,14.376437359055085,4.091421617880188,0.8977493469087012,1.0471788688681984,8.105030477593942,1.000011163953826,100.0,PT.01,4,PA.01,OWN.01,2,OT.04,other,electric,electric,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,7th
24.559413687847663,12.034015608133586,7.070091985724393,0.8599451494445219,1.5707814912946694,10.164861556578195,1.0000154945071973,100.0,PT.01,4,PA.01,OWN.01,2,OT.04,other,electric,electric,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,8th
