electricity_always_on,electricity_refrigeration,electricity_space_heating,electricity_water_heating,electricity_cooking,electricity_laundry,electricity_lighting,electricity_entertainment,electricity_electric_vehicle,electricity_pool_or_sauna,electricity_other,electricity_total,month,property_type,property_size,property_age,property_ownership,occupants,occupant_type,space_heating,water_heating,stove_heating,grill_heating,oven_heating,photo_voltaic,fridge,freezer,combi_fridge_freezer,oven,grill,hob,microwave,kettle,toaster,dishwasher,washing_machine,tumble_dryer,iron,tv,dvd_or_blueray,digital_tv_box,games_console,computer,tablet,electric_shower,ev_charger,swimming_pool,sauna
37.13962606793512,7.665442238639647,0.0,0.0,7.625077386602832,4.1414008006933845,6.7706880184902385,27.13611787527343,0.0,0.0,9.521647612365348,100.0,5th,PT.04,2,PA.02,OWN.01,3,OT.05,other,other,electric,other,electric,SOL.02,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
20.79568032819853,4.496199171459598,0.0,0.0,7.284961589510518,6.478743514459237,9.712786067650727,30.92752282508145,0.0,0.0,20.30414672404778,100.0,6th,PT.04,2,PA.02,OWN.01,3,OT.05,other,other,electric,other,electric,SOL.02,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
14.538205980066445,4.6474252491694354,0.0,0.0,9.402252906976745,5.191081810631229,8.87609011627907,37.03794642857143,0.0,0.0,20.30699750830565,100.0,7th,PT.04,2,PA.02,OWN.01,3,OT.05,other,other,electric,other,electric,SOL.02,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
15.35228293154659,4.4629412171029905,0.0,0.0,12.51122470125026,6.907577536782481,6.7190716308627465,43.45976376321061,0.0,0.0,10.587138219244316,100.0,8th,PT.04,2,PA.02,OWN.01,3,OT.05,other,other,electric,other,electric,SOL.02,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
36.95047055660124,10.179564399031998,0.0,0.0,2.2874428609841355,4.820328045173434,5.932508738908309,32.41887604194676,0.0,0.0,7.410809357354128,100.0,9th,PT.04,2,PA.02,OWN.01,3,OT.05,other,other,electric,other,electric,SOL.02,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
37.98630272516407,7.124378437601914,0.0,0.0,7.533977522984525,8.156107892605743,10.284645347580259,19.37248306162308,0.0,9.541958439140934,0.0,100.0,12th,PT.04,2,PA.02,OWN.01,3,OT.05,other,other,electric,other,electric,SOL.02,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
16.162449161837646,9.313415450918727,0.0,0.0,4.254894538112849,20.75225920425536,14.617493181134309,21.324946856527184,0.0,0.0,13.574522194073168,100.0,1th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
19.13471451715843,10.129927831508665,0.0,0.0,21.03846531493937,12.661470862585302,12.164637439245913,14.7568118218862,0.0,0.0,10.113972212676126,100.0,2th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
22.616309209188863,10.405341532831876,0.0,0.0,13.33490038625737,16.630107745476725,14.288320796909943,17.041471843870706,0.0,0.0,5.6835484854645255,100.0,3th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
21.394127584647965,10.462345634948962,0.0,0.0,21.984866871297022,17.98943536298094,12.021533775905965,13.452161705570228,0.0,0.0,2.6954814761938755,100.0,4th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
25.389706493722457,13.874005709376124,0.0,0.0,6.182866328538566,15.949530223663425,10.257725672791773,18.410825642304815,0.0,0.0,9.93533992960284,100.0,5th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
17.47971145175834,10.325879170423805,0.0,0.0,12.151359010691744,7.684735282751514,14.034265103697024,20.552853278371764,0.0,0.0,17.771222465541673,100.0,6th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
21.97188357550947,13.748594178775475,0.0,0.0,8.075644428449325,11.683499032794998,10.777385397453775,17.71960052184084,0.0,0.0,16.023392865176124,100.0,7th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
22.733681597186305,16.380779973104374,0.0,0.0,7.560385848763835,14.198536257370437,10.974604323988828,17.095039826212886,0.0,0.0,11.056998034550533,100.0,8th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
22.812751497809174,15.546722704104443,0.0,0.0,11.034009955587349,14.879728158812483,12.670869474499986,18.62949715341739,0.0,0.0,4.426421055769173,100.0,9th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
21.67836960442467,14.090946254659132,0.0,0.0,9.381772273656367,22.871564265961283,10.540555488757967,15.8932066851028,0.0,0.0,5.543585427437778,100.0,10th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
20.34203897082571,11.07318333512757,0.0,0.0,15.133857250511356,10.32113252233825,13.104704489180751,16.538723221014102,0.0,0.0,13.48636021100226,100.0,11th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
14.687951546614752,8.836426562837984,0.0,0.0,12.942656283798398,7.090547263681592,13.115098420938784,18.939887518927105,0.0,13.57983993078088,10.807592472420506,100.0,12th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
21.695539430885063,10.450970133976298,0.0,0.0,9.0803630325501,10.31417328207811,20.735732320360302,16.022700907581378,0.0,0.0,11.70052089256875,100.0,12th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
36.661265447162414,8.46120262027179,0.0,0.0,3.3752770861101107,13.785550880020162,10.809597251234797,19.075592817857036,0.0,0.0,7.831620383598987,100.0,1th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
37.95192371075124,9.20498341060403,0.0,0.0,4.178791940410011,14.649952758673725,12.142185405726089,15.438091889872776,0.0,0.0,6.434048911252225,100.0,2th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
35.346767807277125,7.976034676780727,0.0,0.0,4.201079481515442,14.949130996540658,10.293627307964824,17.41032801233693,0.0,0.0,9.82296919934981,100.0,3th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
36.08946986786981,6.7224258781824044,0.0,0.0,3.9838664195939413,13.522800515630037,11.24915404447309,17.24196342249436,0.0,0.0,11.190380277151144,100.0,4th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
34.67746011118331,11.634358530070033,0.0,0.0,3.501371742112483,13.075175077611725,9.704299328568336,15.498989242653959,0.0,0.0,11.90834596780016,100.0,5th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
27.981856967398567,7.287487340817515,0.0,0.0,4.098041328190653,14.641125643732899,12.327328750888835,19.284772350190696,0.0,0.0,14.379322976146868,100.0,6th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33.800790120000244,7.676516060763892,0.0,0.0,8.753512616598284,4.73495570757737,11.064541563647069,18.599297167878884,0.0,9.359916335391324,6.010491014906876,100.0,12th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
40.69743236850029,4.975140854156811,0.0,0.0,8.179476151563374,4.300890284288848,14.660358694249709,22.88581136295213,0.0,0.0,4.300890284288848,100.0,2th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
44.436391341720714,6.368055012893647,0.0,0.0,3.9383253887629914,9.269399077908885,12.861178401187779,14.142279440493866,0.0,0.0,8.984390872860827,100.0,3th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
42.74767723178889,6.453026206111372,0.0,0.0,4.021184459308354,9.215931038689083,12.99997966942485,14.611442047695528,0.0,0.0,9.95082033870738,100.0,4th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
42.972789470935396,7.210372382096413,0.0,0.0,3.3772392541912577,7.090736581884021,11.972859107606066,13.515781410490767,0.0,0.0,13.860326247802094,100.0,5th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33.90001365311974,6.511332089382424,0.0,0.0,4.3277886497064575,5.680107404541938,14.467596595822146,18.56671824511901,0.0,0.0,16.54630683111091,100.0,6th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
31.78247363688384,5.116242949399166,0.0,0.0,3.8878239189078725,7.847523093272297,14.125909425324942,18.552971470612277,0.0,0.0,18.686932886454674,100.0,8th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
36.61681864235056,5.295075987841946,0.0,0.0,1.1491388044579534,12.029625126646403,14.39627152988855,17.471509625126647,0.0,0.0,13.04160081053698,100.0,9th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
32.63612680707419,4.478810449842224,0.0,0.0,2.735268217509356,9.154399354223234,15.859800396272107,17.450998018639464,0.0,0.0,17.68467014016291,100.0,10th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
41.40519122545079,5.75379962482294,0.0,0.0,0.93660273343287,6.928524941617856,15.141533631943648,17.369893955055318,0.0,0.0,12.464434745989816,100.0,11th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
39.68886665184198,5.463975983989327,0.0,0.0,1.1541583277740717,10.072844859535987,14.243662441627752,16.318564228003854,0.0,0.0,13.057946038099475,100.0,12th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
4.199648216591709,1.4570735182793784,0.0,0.0,8.175468673464843,10.840406109453623,23.92550207062386,30.49338736251503,0.0,0.0,20.908625372934942,100.0,1th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
18.984245248957887,8.10903600617061,0.0,0.0,7.1785538451439255,17.89903830373847,17.20825811533791,19.478911609282175,0.0,0.0,11.142022516165028,100.0,2th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
27.02638805457822,13.312151377327726,0.0,0.0,9.947266798249379,17.805071655367716,8.326353728653565,19.29172745215824,0.0,0.0,4.290998026259333,100.0,3th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
30.388608543592305,15.544841368973273,0.0,0.0,11.3643267549338,24.35583312515613,2.598101423932051,10.751936047964026,0.0,0.0,4.996352735448413,100.0,4th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
23.03962181999129,21.088262735584994,0.0,0.0,13.875909684642657,22.33277352739939,2.021645829445792,11.421285065621696,0.0,0.0,6.2205635379735025,100.0,5th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
19.157794374702046,27.126966470681708,0.0,0.0,17.377165104083904,10.17741935483871,5.1645479103766085,13.050611790878754,0.0,0.0,7.945494994438264,100.0,6th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
18.610063860890975,29.046164499499888,0.0,0.0,16.82765253520043,9.713703162268216,5.001154112487497,13.107101638839733,0.0,0.0,7.694237131645765,100.0,7th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
16.12019054598754,31.583730304140712,0.0,0.0,18.096738732136313,11.329791132282887,5.378160498351044,9.216929278123855,0.0,0.0,8.274459508977648,100.0,8th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
21.858236004832865,20.963015169821453,0.0,0.0,1.468183648811921,16.041482078131292,5.862934622096926,27.08934085112096,0.0,0.0,6.716874748288361,100.0,9th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
32.18184902459711,18.231043256997452,0.0,0.0,1.2568278201865988,15.449957591178965,4.849279050042409,22.27964376590331,0.0,0.0,5.751399491094148,100.0,10th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
13.47722043899355,9.756364326679751,0.0,0.0,12.95250419295792,20.028667118327622,15.465892921520712,11.85829456770299,0.0,0.0,16.46098676888834,100.0,1th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
14.650641514366,9.186899601367985,0.0,0.0,9.25758598906485,20.52188119458906,15.314418280436534,9.971246215174157,0.0,0.0,21.097305421831095,100.0,2th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
17.46085005546032,8.815241504487243,0.0,10.083745084198851,8.848542906120803,28.990117979227588,14.10605525864677,0.0,0.0,0.0,11.695321165675104,100.0,3th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
17.405068884845335,8.52700805822719,0.0,10.397842474655576,9.291473875747336,17.97221211333507,17.948089420327527,0.0,0.0,0.0,18.458279178580714,100.0,4th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
16.719803829985988,5.68640822045773,0.0,9.341546006539001,11.628701541335824,18.93692199906586,17.345656235404018,0.0,0.0,0.0,20.340962167211583,100.0,5th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
22.738723383232053,5.9711723729064765,0.0,0.0,7.141643199446667,22.80290005434514,18.44044266587619,0.0,0.0,0.0,22.90509362185663,100.0,6th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
18.66139799984168,5.449402327361004,0.0,0.0,9.69899992083806,24.583133229543233,18.699976251418317,0.0,0.0,0.0,22.90711665831068,100.0,7th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
17.340647681512383,5.437076511297052,0.0,0.0,10.218610595355791,23.024571387234456,19.573171613898868,0.0,0.0,0.0,24.405970437172968,100.0,8th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
17.738837974386087,5.511661379391375,0.0,0.0,8.579867230642698,19.772177182469743,19.98739866055693,0.0,0.0,0.0,28.410057572553164,100.0,9th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
16.002666666666666,5.360172043010754,0.0,0.0,11.560451612903226,18.988989247311828,19.75232258064516,0.0,0.0,0.0,28.335483870967742,100.0,10th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
18.2987395812157,8.00114352510673,0.0,0.0,6.365953445822322,26.596615165684085,18.542742427322626,0.0,0.0,0.0,22.194831266517586,100.0,11th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
13.081048042052076,8.568456868098286,0.0,0.0,9.058269834155087,18.91078195672548,18.362210178884318,0.0,0.0,0.0,32.01927386822053,100.0,12th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
12.837208023426866,9.639091128704393,0.0,0.0,12.445542551540875,9.499508012231935,14.973731192024495,10.397478980043564,0.0,15.391577090849811,14.81586302117806,100.0,12th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
26.944842604664114,6.309474932712924,29.176300543338634,0.0,7.613127522515059,4.5832763103872995,8.128134761427997,9.716205801214409,0.0,0.0,7.5288055913699665,100.0,2th,PT.04,3,PA.03,OWN.01,2,OT.06,other,other,electric,electric,electric,SOL.02,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
23.31877500476281,7.4514669460849685,0.0,0.0,11.476971804153171,10.112545246713658,20.315726805105733,14.504977138502573,0.0,0.0,12.819513240617258,100.0,3th,PT.04,3,PA.03,OWN.01,2,OT.06,other,other,electric,electric,electric,SOL.02,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
14.932847183267889,10.180169351176643,0.0,0.0,13.905574698827364,13.824451745599276,16.46544862034885,15.67160830194727,0.0,0.0,15.019900098832705,100.0,4th,PT.04,3,PA.03,OWN.01,2,OT.06,other,other,electric,electric,electric,SOL.02,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
12.6755871886121,9.382206405693951,0.0,0.0,12.57103202846975,9.355480427046265,17.6746975088968,20.722597864768684,0.0,0.0,17.618362989323842,100.0,5th,PT.04,3,PA.03,OWN.01,2,OT.06,other,other,electric,electric,electric,SOL.02,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
