Id,eui64,appliance_type,usage_in_kwh,usage_frequency,score,household_id,period_first,period_last,snapshot_taken_at,calculated_until,seconds_of_data_missing,property_type,property_size,property_age,property_ownership,occupants,occupant_type,space_heating,water_heating,stove_heating,grill_heating,oven_heating,photo_voltaic,fridge,freezer,combi_fridge_freezer,oven,grill,hob,microwave,kettle,toaster,dishwasher,washing_machine,tumble_dryer,iron,tv,dvd_or_blueray,digital_tv_box,games_console,computer,tablet,electric_shower,ev_charger,swimming_pool,sauna
1113,9574384526952514112,AlwaysOn,92.0536,4,-22,2329,2016-07-01,2016-07-31,1468333841,1470002400,1123200,PT.05,PS.04,PA.03,OWN.01,OCC.04,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,0,0,0,0
1114,9574384526952514112,AlwaysOn,30.5161,2,19,2329,2016-08-01,2016-08-31,1470103389,1470866400,86400,PT.05,PS.04,PA.03,OWN.01,OCC.04,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,0,0,0,0
1115,9574384526952514112,DishWasher,17.5047,13,53,2329,2016-02-01,2016-02-29,1468333841,1456786800,277354,PT.05,PS.04,PA.03,OWN.01,OCC.04,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,0,0,0,0
1116,9574384526952514112,DishWasher,21.4156,14,50,2329,2016-03-01,2016-03-31,1468333841,1459461600,115644,PT.05,PS.04,PA.03,OWN.01,OCC.04,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,0,0,0,0
1117,9574384526952514112,DishWasher,21.2021,13,51,2329,2016-04-01,2016-04-30,1468333841,1462053600,0,PT.05,PS.04,PA.03,OWN.01,OCC.04,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,0,0,0,0
1118,9574384526952514112,DishWasher,19.2706,11,56,2329,2016-05-01,2016-05-31,1468333841,1464732000,84508,PT.05,PS.04,PA.03,OWN.01,OCC.04,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,0,0,0,0
1119,9574384526952514112,DishWasher,12.9871,10,70,2329,2016-06-01,2016-06-30,1468333841,1467324000,0,PT.05,PS.04,PA.03,OWN.01,OCC.04,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,0,0,0,0
1120,9574384526952514112,DishWasher,6.53607,6,75,2329,2016-07-01,2016-07-31,1468333841,1470002400,1123200,PT.05,PS.04,PA.03,OWN.01,OCC.04,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,0,0,0,0
1121,9574384526952514112,DishWasher,0,0,100,2329,2016-08-01,2016-08-31,1470103389,1470866400,86400,PT.05,PS.04,PA.03,OWN.01,OCC.04,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,0,0,0,0
1122,9574384526952514112,Dryer,0,0,100,2329,2016-02-01,2016-02-29,1468333841,1456786800,277354,PT.05,PS.04,PA.03,OWN.01,OCC.04,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,0,0,0,0
1123,9574384526952514112,Dryer,0,0,100,2329,2016-03-01,2016-03-31,1468333841,1459461600,115644,PT.05,PS.04,PA.03,OWN.01,OCC.04,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,0,0,0,0
1124,9574384526952514112,Dryer,0,0,100,2329,2016-04-01,2016-04-30,1468333841,1462053600,0,PT.05,PS.04,PA.03,OWN.01,OCC.04,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,0,0,0,0
1125,9574384526952514112,Dryer,0,0,100,2329,2016-05-01,2016-05-31,1468333841,1464732000,84508,PT.05,PS.04,PA.03,OWN.01,OCC.04,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,0,0,0,0
1126,9574384526952514112,Dryer,0,0,100,2329,2016-06-01,2016-06-30,1468333841,1467324000,0,PT.05,PS.04,PA.03,OWN.01,OCC.04,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,0,0,0,0
1127,9574384526952514112,Dryer,0,0,100,2329,2016-07-01,2016-07-31,1468333841,1470002400,1123200,PT.05,PS.04,PA.03,OWN.01,OCC.04,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,0,0,0,0
1128,9574384526952514112,Dryer,0,0,100,2329,2016-08-01,2016-08-31,1470103389,1470866400,86400,PT.05,PS.04,PA.03,OWN.01,OCC.04,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,0,0,0,0
1129,9574384526952514112,Oven,3.0395,4,86,2329,2016-02-01,2016-02-29,1468333841,1456786800,277354,PT.05,PS.04,PA.03,OWN.01,OCC.04,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,0,0,0,0
1130,9574384526952514112,Oven,5.545,4,78,2329,2016-03-01,2016-03-31,1468333841,1459461600,115644,PT.05,PS.04,PA.03,OWN.01,OCC.04,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,0,0,0,0
1131,9574384526952514112,Oven,1.2385,4,95,2329,2016-04-01,2016-04-30,1468333841,1462053600,0,PT.05,PS.04,PA.03,OWN.01,OCC.04,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,0,0,0,0
1132,9574384526952514112,Oven,1.5845,3,94,2329,2016-05-01,2016-05-31,1468333841,1464732000,84508,PT.05,PS.04,PA.03,OWN.01,OCC.04,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,0,0,0,0
1133,9574384526952514112,Oven,3.1387,5,88,2329,2016-06-01,2016-06-30,1468333841,1467324000,0,PT.05,PS.04,PA.03,OWN.01,OCC.04,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,0,0,0,0
1134,9574384526952514112,Oven,1.0704,2,93,2329,2016-07-01,2016-07-31,1468333841,1470002400,1123200,PT.05,PS.04,PA.03,OWN.01,OCC.04,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,0,0,0,0
1135,9574384526952514112,Oven,0,0,100,2329,2016-08-01,2016-08-31,1470103389,1470866400,86400,PT.05,PS.04,PA.03,OWN.01,OCC.04,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,0,0,0,0
1136,9574384526952514112,Refrigeration,38.75,1,58,2329,2016-02-01,2016-02-29,1468333841,1456786800,277354,PT.05,PS.04,PA.03,OWN.01,OCC.04,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,0,0,0,0
1137,9574384526952514112,Refrigeration,43.9489,2,59,2329,2016-03-01,2016-03-31,1468333841,1459461600,115644,PT.05,PS.04,PA.03,OWN.01,OCC.04,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,0,0,0,0
1138,9574384526952514112,Refrigeration,50.7545,1,51,2329,2016-04-01,2016-04-30,1468333841,1462053600,0,PT.05,PS.04,PA.03,OWN.01,OCC.04,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,0,0,0,0
1139,9574384526952514112,Refrigeration,52.9097,1,48,2329,2016-05-01,2016-05-31,1468333841,1464732000,84508,PT.05,PS.04,PA.03,OWN.01,OCC.04,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,0,0,0,0
1140,9574384526952514112,Refrigeration,51.6885,1,50,2329,2016-06-01,2016-06-30,1468333841,1467324000,0,PT.05,PS.04,PA.03,OWN.01,OCC.04,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,0,0,0,0
1141,9574384526952514112,Refrigeration,18.3664,4,77,2329,2016-07-01,2016-07-31,1468333841,1470002400,1123200,PT.05,PS.04,PA.03,OWN.01,OCC.04,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,0,0,0,0
1142,9574384526952514112,Refrigeration,8.24277,2,81,2329,2016-08-01,2016-08-31,1470103389,1470866400,86400,PT.05,PS.04,PA.03,OWN.01,OCC.04,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,0,0,0,0
1143,9574384526952514112,WashingMachine,3.9839,13,97,2329,2016-02-01,2016-02-29,1468333841,1456786800,277354,PT.05,PS.04,PA.03,OWN.01,OCC.04,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,0,0,0,0
1144,9574384526952514112,WashingMachine,4.282,11,98,2329,2016-03-01,2016-03-31,1468333841,1459461600,115644,PT.05,PS.04,PA.03,OWN.01,OCC.04,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,0,0,0,0
1145,9574384526952514112,WashingMachine,2.9006,9,101,2329,2016-04-01,2016-04-30,1468333841,1462053600,0,PT.05,PS.04,PA.03,OWN.01,OCC.04,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,0,0,0,0
1146,9574384526952514112,WashingMachine,1.222,6,106,2329,2016-05-01,2016-05-31,1468333841,1464732000,84508,PT.05,PS.04,PA.03,OWN.01,OCC.04,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,0,0,0,0
1147,9574384526952514112,WashingMachine,1.8533,8,104,2329,2016-06-01,2016-06-30,1468333841,1467324000,0,PT.05,PS.04,PA.03,OWN.01,OCC.04,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,0,0,0,0
1148,9574384526952514112,WashingMachine,2.58454,6,98,2329,2016-07-01,2016-07-31,1468333841,1470002400,1123200,PT.05,PS.04,PA.03,OWN.01,OCC.04,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,0,0,0,0
1149,9574384526952514112,WashingMachine,0,0,109,2329,2016-08-01,2016-08-31,1470103389,1470866400,86400,PT.05,PS.04,PA.03,OWN.01,OCC.04,OT.05,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,0,0,0,0
1150,13577919668940812960,AlwaysOn,3.5558,1,0,2374,2016-02-01,2016-02-29,1468333842,1456790400,2292798,PT.02,PS.02,PA.01,OWN.02,OCC.02,OT.03,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0
1151,13577919668940812960,Dryer,0,0,0,2374,2016-02-01,2016-02-29,1468333842,1456790400,2292798,PT.02,PS.02,PA.01,OWN.02,OCC.02,OT.03,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0
1152,13577919668940812960,Hob,0,0,0,2374,2016-02-01,2016-02-29,1468333842,1456790400,2292798,PT.02,PS.02,PA.01,OWN.02,OCC.02,OT.03,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0
1153,13577919668940812960,Oven,0,0,0,2374,2016-02-01,2016-02-29,1468333842,1456790400,2292798,PT.02,PS.02,PA.01,OWN.02,OCC.02,OT.03,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0
1154,13577919668940812960,Refrigeration,6.1906,1,0,2374,2016-02-01,2016-02-29,1468333842,1456790400,2292798,PT.02,PS.02,PA.01,OWN.02,OCC.02,OT.03,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0
1155,13577919668940812960,WashingMachine,0,0,0,2374,2016-02-01,2016-02-29,1468333842,1456790400,2292798,PT.02,PS.02,PA.01,OWN.02,OCC.02,OT.03,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0
1156,9574384526952514120,AlwaysOn,44.3596,1,41,2382,2016-02-01,2016-02-29,1468333843,1456786800,353793,PT.04,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,2,0,0,0,0
1157,9574384526952514120,AlwaysOn,54.5308,2,40,2382,2016-03-01,2016-03-31,1468333843,1459461600,82800,PT.04,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,2,0,0,0,0
1158,9574384526952514120,AlwaysOn,51.4573,1,43,2382,2016-04-01,2016-04-30,1468333843,1462053600,0,PT.04,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,2,0,0,0,0
1159,9574384526952514120,AlwaysOn,32.0044,1,1,2382,2016-05-01,2016-05-31,1468333843,1464732000,1754234,PT.04,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,2,0,0,0,0
1160,9574384526952514120,AlwaysOn,35.0971,2,28,2382,2016-06-01,2016-06-30,1468333843,1467324000,1189780,PT.04,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,2,0,0,0,0
1161,9574384526952514120,AlwaysOn,47.3638,4,13,2382,2016-07-01,2016-07-31,1468333843,1470002400,1123200,PT.04,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,2,0,0,0,0
1162,9574384526952514120,AlwaysOn,2.0358,1,0,2382,2016-08-01,2016-08-31,1470103396,1470088800,21071,PT.04,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,2,0,0,0,0
1163,9574384526952514120,DishWasher,21.7039,20,6,2382,2016-02-01,2016-02-29,1468333843,1456786800,353793,PT.04,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,2,0,0,0,0
1164,9574384526952514120,DishWasher,31.7116,29,-14,2382,2016-03-01,2016-03-31,1468333843,1459461600,82800,PT.04,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,2,0,0,0,0
1165,9574384526952514120,DishWasher,23.8759,23,14,2382,2016-04-01,2016-04-30,1468333843,1462053600,0,PT.04,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,2,0,0,0,0
1166,9574384526952514120,DishWasher,6.8557,7,31,2382,2016-05-01,2016-05-31,1468333843,1464732000,1754234,PT.04,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,2,0,0,0,0
1167,9574384526952514120,DishWasher,4.287,5,71,2382,2016-06-01,2016-06-30,1468333843,1467324000,1189780,PT.04,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,2,0,0,0,0
1168,9574384526952514120,DishWasher,7.15176,9,57,2382,2016-07-01,2016-07-31,1468333843,1470002400,1123200,PT.04,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,2,0,0,0,0
1169,9574384526952514120,DishWasher,0,0,0,2382,2016-08-01,2016-08-31,1470103396,1470088800,21071,PT.04,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,2,0,0,0,0
1170,9574384526952514120,Dryer,16.4286,12,68,2382,2016-02-01,2016-02-29,1468333843,1456786800,353793,PT.04,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,2,0,0,0,0
1171,9574384526952514120,Dryer,22.1969,15,65,2382,2016-03-01,2016-03-31,1468333843,1459461600,82800,PT.04,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,2,0,0,0,0
1172,9574384526952514120,Dryer,25.3942,16,59,2382,2016-04-01,2016-04-30,1468333843,1462053600,0,PT.04,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,2,0,0,0,0
1173,9574384526952514120,Dryer,5.8009,6,74,2382,2016-05-01,2016-05-31,1468333843,1464732000,1754234,PT.04,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,2,0,0,0,0
1174,9574384526952514120,Dryer,3.9312,3,88,2382,2016-06-01,2016-06-30,1468333843,1467324000,1189780,PT.04,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,2,0,0,0,0
1175,9574384526952514120,Dryer,6.44683,5,83,2382,2016-07-01,2016-07-31,1468333843,1470002400,1123200,PT.04,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,2,0,0,0,0
1176,9574384526952514120,Dryer,1.32786,1,0,2382,2016-08-01,2016-08-31,1470103396,1470088800,21071,PT.04,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,2,0,0,0,0
1177,9574384526952514120,Oven,0,0,100,2382,2016-02-01,2016-02-29,1468333843,1456786800,353793,PT.04,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,2,0,0,0,0
1178,9574384526952514120,Oven,0,0,100,2382,2016-03-01,2016-03-31,1468333843,1459461600,82800,PT.04,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,2,0,0,0,0
1179,9574384526952514120,Oven,0,0,100,2382,2016-04-01,2016-04-30,1468333843,1462053600,0,PT.04,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,2,0,0,0,0
1180,9574384526952514120,Oven,0,0,100,2382,2016-05-01,2016-05-31,1468333843,1464732000,1754234,PT.04,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,2,0,0,0,0
1181,9574384526952514120,Oven,0,0,100,2382,2016-06-01,2016-06-30,1468333843,1467324000,1189780,PT.04,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,2,0,0,0,0
1182,9574384526952514120,Oven,0,0,100,2382,2016-07-01,2016-07-31,1468333843,1470002400,1123200,PT.04,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,2,0,0,0,0
1183,9574384526952514120,Oven,0,0,0,2382,2016-08-01,2016-08-31,1470103396,1470088800,21071,PT.04,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,2,0,0,0,0
1184,9574384526952514120,Refrigeration,31.7756,1,57,2382,2016-02-01,2016-02-29,1468333843,1456786800,353793,PT.04,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,2,0,0,0,0
1185,9574384526952514120,Refrigeration,38.5594,2,57,2382,2016-03-01,2016-03-31,1468333843,1459461600,82800,PT.04,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,2,0,0,0,0
1186,9574384526952514120,Refrigeration,39.8075,1,55,2382,2016-04-01,2016-04-30,1468333843,1462053600,0,PT.04,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,2,0,0,0,0
1187,9574384526952514120,Refrigeration,13.7269,1,57,2382,2016-05-01,2016-05-31,1468333843,1464732000,1754234,PT.04,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,2,0,0,0,0
1188,9574384526952514120,Refrigeration,18.042,2,65,2382,2016-06-01,2016-06-30,1468333843,1467324000,1189780,PT.04,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,2,0,0,0,0
1189,9574384526952514120,Refrigeration,15.8351,4,76,2382,2016-07-01,2016-07-31,1468333843,1470002400,1123200,PT.04,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,2,0,0,0,0
1190,9574384526952514120,Refrigeration,0.408871,1,0,2382,2016-08-01,2016-08-31,1470103396,1470088800,21071,PT.04,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,2,0,0,0,0
1191,9574384526952514120,WashingMachine,4.8929,6,84,2382,2016-02-01,2016-02-29,1468333843,1456786800,353793,PT.04,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,2,0,0,0,0
1192,9574384526952514120,WashingMachine,11.9559,18,57,2382,2016-03-01,2016-03-31,1468333843,1459461600,82800,PT.04,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,2,0,0,0,0
1193,9574384526952514120,WashingMachine,11.3952,24,60,2382,2016-04-01,2016-04-30,1468333843,1462053600,0,PT.04,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,2,0,0,0,0
1194,9574384526952514120,WashingMachine,4.9458,7,49,2382,2016-05-01,2016-05-31,1468333843,1464732000,1754234,PT.04,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,2,0,0,0,0
1195,9574384526952514120,WashingMachine,1.8731,7,94,2382,2016-06-01,2016-06-30,1468333843,1467324000,1189780,PT.04,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,2,0,0,0,0
